Source,Target,Type,Weight
54,781,Directed,0.5176259789156692
55,37,Directed,0.38372592986181947
55,50,Directed,0.35279942641335293
55,765,Directed,0.3096453645799564
55,782,Directed,0.30412826517872904
55,783,Directed,0.3380420806844736
55,785,Directed,0.5053445841208489
55,786,Directed,0.3732552400513771
55,788,Directed,0.5151993789865649
55,789,Directed,0.590543873870494
55,790,Directed,0.46655847269904727
55,791,Directed,0.5478240480867776
55,792,Directed,0.454441239145963
55,794,Directed,0.6308050551347641
55,796,Directed,0.4569119467019962
55,801,Directed,0.47515047810081434
56,11,Directed,0.4614319914028482
56,8,Directed,0.5016439415233027
56,74,Directed,0.34245750470613945
56,104,Directed,0.5054409025920732
56,115,Directed,0.3425424448318104
56,179,Directed,0.30930828520241127
56,234,Directed,0.7416041614863307
56,330,Directed,0.48526243989795326
56,412,Directed,0.510995340052372
56,524,Directed,0.5075597509457231
56,758,Directed,0.6041524550706657
56,805,Directed,0.2618439367324239
56,806,Directed,0.3781047548672781
56,810,Directed,0.5705737580408683
56,812,Directed,0.3219211005080388
57,11,Directed,0.5769591479211094
57,17,Directed,0.40174600838776464
57,125,Directed,0.39196532069663964
57,202,Directed,0.4145192379249563
57,218,Directed,0.43220565680220907
57,505,Directed,0.25921258833392113
57,579,Directed,0.31131891047847426
57,615,Directed,0.5411507751076134
57,805,Directed,0.41226679578814374
57,810,Directed,0.4950867632666283
57,814,Directed,0.3368224487136299
57,815,Directed,0.5647482256180889
57,816,Directed,0.5120449744834429
57,819,Directed,0.248047433475645
57,820,Directed,0.37093932930789
58,4,Directed,0.45319507100614337
58,9,Directed,0.4970786773054162
58,263,Directed,0.2547508197720896
58,574,Directed,0.5546471941739645
58,814,Directed,0.6414019094975619
58,820,Directed,0.3088557108083946
58,822,Directed,0.49762990534618956
58,823,Directed,0.3589731006848974
58,825,Directed,0.5198250961561179
58,826,Directed,0.5174510303072931
58,827,Directed,0.45149023730770776
58,828,Directed,0.39839632343389364
58,830,Directed,0.43426485085258537
58,832,Directed,0.3693394983816554
58,834,Directed,0.45150490485603856
59,37,Directed,0.16469092044462097
59,4,Directed,0.4698867218887548
59,195,Directed,0.2853854976130523
59,823,Directed,0.5643688979728456
59,830,Directed,0.4818607464505068
59,834,Directed,0.3805409141163861
59,835,Directed,0.5434316336867414
59,836,Directed,0.5201423395060105
59,837,Directed,0.3610573147242626
59,838,Directed,0.43412372204944605
59,839,Directed,0.4088212527547405
59,843,Directed,0.4033169143444595
59,846,Directed,0.5027515199728788
59,848,Directed,0.5046992904060058
59,850,Directed,0.5045831989780238
60,1,Directed,0.6056306665189647
60,4,Directed,0.47558792516617854
60,434,Directed,0.530689824851311
60,837,Directed,0.3164997259812351
60,848,Directed,0.4585713161222412
60,851,Directed,0.5865224717836219
60,854,Directed,0.5112737064019711
60,855,Directed,0.5668497700303239
60,856,Directed,0.30555031371758756
60,858,Directed,0.2950606250606747
60,860,Directed,0.48230038851864887
60,862,Directed,0.5047244408185219
60,866,Directed,0.5181510882589371
60,867,Directed,0.5005128102031088
60,872,Directed,0.6280851832784335
61,4,Directed,0.46451830307152386
61,44,Directed,0.31382582913064416
61,858,Directed,0.4188644083824427
61,860,Directed,0.3166434585338722
61,874,Directed,0.5005949977404022
61,876,Directed,0.48381172618125845
61,878,Directed,0.34197923761606863
61,879,Directed,0.6401764444021796
61,882,Directed,0.38787534951224856
61,883,Directed,0.393066106121745
61,892,Directed,0.3091814012602456
61,894,Directed,0.5606113322020873
61,896,Directed,0.45700875414247855
61,897,Directed,0.43935603295144676
61,898,Directed,0.46750822988571605
62,30,Directed,0.3420769709218399
62,21,Directed,0.31632482658810873
62,63,Directed,0.2929765511036919
62,95,Directed,0.6021898269678428
62,210,Directed,0.4107979850458624
62,213,Directed,0.4437422051531329
62,224,Directed,0.5414690957519459
62,239,Directed,0.29750576494070846
62,243,Directed,0.41787958646984824
62,295,Directed,0.4879761490163047
62,489,Directed,0.3523335258051635
62,498,Directed,0.43619346136728054
62,513,Directed,0.3371393455167505
62,685,Directed,0.499782550152406
62,710,Directed,0.4019679401015779
63,30,Directed,0.25282839568586724
63,62,Directed,0.17371768703210097
63,167,Directed,0.30584555701042837
63,500,Directed,0.28283648956364604
63,764,Directed,0.5320286968321968
63,872,Directed,0.4212878747332015
63,883,Directed,0.3514397878809291
63,897,Directed,0.526100366897705
63,899,Directed,0.445496225741024
63,900,Directed,0.41575612777165316
63,904,Directed,0.522378572540017
63,905,Directed,0.36882428727254524
63,906,Directed,0.4570609862828641
63,908,Directed,0.37571821934535476
63,909,Directed,0.4399535390450492
64,11,Directed,0.4089618160493804
64,48,Directed,0.39440242471042297
64,195,Directed,0.3796004117960423
64,354,Directed,0.613753855200208
64,419,Directed,0.3721595170998951
64,589,Directed,0.41734381058224046
64,769,Directed,0.5326427661668512
64,770,Directed,0.4682672171013911
64,904,Directed,0.44685138627916376
64,911,Directed,0.5186730388785805
64,914,Directed,0.32972643352099473
64,916,Directed,0.40285080634346293
64,924,Directed,0.34181574318402386
64,925,Directed,0.28709374912100144
64,927,Directed,0.4128160518160443
65,16,Directed,0.3985113278989185
65,5,Directed,0.2843897164790027
65,840,Directed,0.43265913968291625
65,914,Directed,0.2803923700593254
65,916,Directed,0.4466043203702768
65,924,Directed,0.5504511475230042
65,929,Directed,0.399719696028892
65,930,Directed,0.2530820429943215
65,931,Directed,0.24825022172677502
65,937,Directed,0.4559359233159608
65,939,Directed,0.6365128060974238
65,941,Directed,0.42964732419576923
65,944,Directed,0.3662283368575009
65,945,Directed,0.4442192024067877
65,948,Directed,0.43320332932416505
66,6,Directed,0.479010529619181
66,7,Directed,0.44353480776110715
66,517,Directed,0.42559739341544833
66,949,Directed,0.39493354248978196
66,953,Directed,0.3186444786465728
66,955,Directed,0.5456290360131905
66,960,Directed,0.4484254331398026
66,962,Directed,0.5473697117649243
66,963,Directed,0.5072740704630927
66,964,Directed,0.31076758311760716
66,967,Directed,0.5111044664217488
66,971,Directed,0.6373544918055989
66,974,Directed,0.5107515297946378
66,975,Directed,0.5885807377420806
66,979,Directed,0.5346387589970212
67,5,Directed,0.241366248413509
67,1,Directed,0.5995715252019285
67,77,Directed,0.5056347125848144
67,217,Directed,0.4947591002929932
67,443,Directed,0.33947528234350344
67,953,Directed,0.4928516534397547
67,962,Directed,0.2616580456761438
67,979,Directed,0.2841371530483575
67,982,Directed,0.4732911065274061
67,984,Directed,0.31863133330659554
67,986,Directed,0.49903243877120057
67,988,Directed,0.5302651656510048
67,989,Directed,0.5892296238785197
67,990,Directed,0.3943379965336165
67,993,Directed,0.4671975370405743
68,11,Directed,0.3545795514046034
68,17,Directed,0.2836918772367427
68,81,Directed,0.326245807820429
68,174,Directed,0.5917948337461677
68,213,Directed,0.3341381064720367
68,344,Directed,0.2559507050098708
68,441,Directed,0.44648762626109273
68,450,Directed,0.43240469598888015
68,463,Directed,0.4817987302673633
68,616,Directed,0.3875683938269079
68,731,Directed,0.3053147629380424
68,996,Directed,0.3068108460924477
69,1,Directed,0.45649449975828205
69,36,Directed,0.4449365659036686
69,653,Directed,0.48734097094375567
69,663,Directed,0.5130216916508841
69,803,Directed,0.23687273496455546
69,917,Directed,0.4303127388113831
70,5,Directed,0.45310876106467135
70,6,Directed,0.4795182548376883
70,105,Directed,0.349339283727107
70,136,Directed,0.2859680996091254
70,137,Directed,0.2566153590909784
70,209,Directed,0.38338358556182983
70,233,Directed,0.40805461762698136
70,248,Directed,0.5136733557175049
70,348,Directed,0.3864223922927372
70,436,Directed,0.44147417355315643
70,491,Directed,0.23524658106818075
70,499,Directed,0.29728537864893745
70,573,Directed,0.3304350974622917
70,638,Directed,0.2980310968321993
70,807,Directed,0.5562593994020929
71,34,Directed,0.46323415088791364
71,40,Directed,0.2504190850018664
71,111,Directed,0.29192785935923093
71,633,Directed,0.551291742264213
71,660,Directed,0.45325355805735856
71,727,Directed,0.4889091163843863
71,861,Directed,0.3262928267120324
71,864,Directed,0.3980752288592034
71,880,Directed,0.37697483424609113
71,895,Directed,0.26011910562959806
71,948,Directed,0.4723834029521023
71,971,Directed,0.28986819061949914
71,974,Directed,0.5439408492676155
72,6,Directed,0.42550509341725157
72,9,Directed,0.2092527765207149
72,140,Directed,0.35661856669499925
72,155,Directed,0.5071409298742822
72,637,Directed,0.2155550410369063
72,895,Directed,0.21025815322198566
72,999,Directed,0.4541801986757281
73,9,Directed,0.27780793545682325
73,10,Directed,0.3203349187729876
73,92,Directed,0.2873431889484592
73,433,Directed,0.3631105662264377
74,56,Directed,0.4614658411646568
74,7,Directed,0.27670647235705004
74,229,Directed,0.45070037359611004
74,365,Directed,0.25117128494753815
74,376,Directed,0.38393287652839825
74,396,Directed,0.29944877443347057
74,399,Directed,0.3162543979479745
74,450,Directed,0.35195425037435357
74,590,Directed,0.4547619742812439
74,636,Directed,0.539185613111105
74,647,Directed,0.3069127713694838
74,713,Directed,0.3176494463680212
74,912,Directed,0.582194819625663
75,21,Directed,0.5001902154430843
75,5,Directed,0.3887647759154814
75,239,Directed,0.33613433246538077
75,287,Directed,0.2284630509966667
76,21,Directed,0.5375040748867649
76,33,Directed,0.3909166417119225
76,158,Directed,0.5441127562478199
76,190,Directed,0.41817962758805105
76,198,Directed,0.39868357843162067
76,214,Directed,0.3804490224710362
76,220,Directed,0.34968952994318225
76,232,Directed,0.4798963723314751
76,388,Directed,0.48140058370613537
76,468,Directed,0.4751515615015707
76,490,Directed,0.18579313399699318
76,550,Directed,0.3541039118893078
76,667,Directed,0.2907242537314928
77,67,Directed,0.4860599285753079
77,1,Directed,0.5068714553433665
77,203,Directed,0.4186217794166138
77,228,Directed,0.3286841517426562
77,320,Directed,0.3364914340088747
77,379,Directed,0.5257233713297008
77,540,Directed,0.5317962462167943
77,754,Directed,0.4400829658500486
77,933,Directed,0.626582256567625
77,958,Directed,0.4500262621245079
78,50,Directed,0.5196301876275018
78,14,Directed,0.4197525342744847
78,103,Directed,0.36533163018650494
78,189,Directed,0.3138323951164327
78,291,Directed,0.3942915227547178
78,472,Directed,0.4719554282568599
78,511,Directed,0.39057215047857663
78,623,Directed,0.45932760978232734
78,640,Directed,0.49892592931543434
78,693,Directed,0.36979722646562474
79,11,Directed,0.5906708108121694
79,10,Directed,0.2733093372302271
79,544,Directed,0.5305316898208846
79,675,Directed,0.2646432898271045
80,5,Directed,0.2710621719058152
80,6,Directed,0.40265737333672835
81,68,Directed,0.37916695898679686
81,5,Directed,0.2504809357092211
81,160,Directed,0.49125035811949924
81,253,Directed,0.4191891973542201
81,335,Directed,0.5287981875823373
81,360,Directed,0.2153167178795174
81,407,Directed,0.4537335448046049
81,913,Directed,0.4376625570833481
81,990,Directed,0.29090058116254375
82,5,Directed,0.29855571792956326
82,1,Directed,0.35324469071007636
82,118,Directed,0.4026131050744244
82,328,Directed,0.3474542208522478
82,429,Directed,0.4290988414627275
82,459,Directed,0.4683708045590366
82,520,Directed,0.44911947557108134
82,593,Directed,0.5484626006241009
82,773,Directed,0.39451369822740673
82,800,Directed,0.49762547819426195
82,809,Directed,0.46015545712866746
82,922,Directed,0.4304907458695896
82,995,Directed,0.38323741725029875
83,13,Directed,0.29066685925957503
83,5,Directed,0.49076915445859454
83,208,Directed,0.48081042916020666
83,411,Directed,0.5083070434843062
83,937,Directed,0.5145752364499836
84,14,Directed,0.525574456059406
84,34,Directed,0.3763949644778054
84,313,Directed,0.506944227651665
84,339,Directed,0.3325783071684862
85,6,Directed,0.1899109151055619
85,34,Directed,0.4050645977195023
86,5,Directed,0.44024099651622617
86,22,Directed,0.3873617967184183
86,417,Directed,0.4885514173399345
87,6,Directed,0.40581733966637407
87,5,Directed,0.21690588365662233
87,151,Directed,0.22313537356073743
88,6,Directed,0.45078345172758444
88,5,Directed,0.41654306893535653
88,96,Directed,0.2559837047292054
88,153,Directed,0.4783042914315814
88,171,Directed,0.4880799092784277
88,188,Directed,0.5452801857555526
88,207,Directed,0.5914688130545698
88,284,Directed,0.586934893854108
88,473,Directed,0.29600268192937584
88,555,Directed,0.42383865579880675
88,719,Directed,0.4355793503899745
88,824,Directed,0.6203663040762807
89,26,Directed,0.42178824678581883
89,7,Directed,0.4003904112297649
89,102,Directed,0.45643001992505855
89,148,Directed,0.5891969817911034
89,210,Directed,0.4198583591605344
89,212,Directed,0.38025057562568026
89,245,Directed,0.28994954987836463
89,451,Directed,0.33705886789156814
89,628,Directed,0.47586643400881923
90,7,Directed,0.2420615507606984
90,1,Directed,0.40849121975715236
90,192,Directed,0.34651308179796164
90,193,Directed,0.4261558877401518
90,279,Directed,0.26951850943114836
91,7,Directed,0.22215424055289684
91,23,Directed,0.34416649718627
91,152,Directed,0.30677539636390805
92,10,Directed,0.18086756420172034
92,73,Directed,0.47133314783300234
92,266,Directed,0.4553208641246742
92,324,Directed,0.26234594652324117
92,409,Directed,0.32876920206182664
93,42,Directed,0.2543019135753746
93,35,Directed,0.24766314022172287
93,119,Directed,0.4738838938325521
93,190,Directed,0.4521456822093405
93,220,Directed,0.2922241383631365
93,235,Directed,0.5037925194164907
93,405,Directed,0.434418081336728
93,424,Directed,0.3355337278123067
93,474,Directed,0.56442222655492
93,855,Directed,0.5871121505358163
93,944,Directed,0.456910514687494
93,980,Directed,0.21840098949020728
94,7,Directed,0.3911631829262989
94,1,Directed,0.42354083014874766
94,142,Directed,0.28713172433910483
94,243,Directed,0.4368257525076792
94,620,Directed,0.48662385971023125
94,757,Directed,0.417019423762512
94,780,Directed,0.504685879126139
94,889,Directed,0.3437107647642528
94,942,Directed,0.4640857717491145
95,62,Directed,0.43022244547216365
95,47,Directed,0.532663676163408
95,156,Directed,0.3494937895215056
95,531,Directed,0.3000946731766352
95,612,Directed,0.35936423115987515
95,682,Directed,0.5658299438131305
96,88,Directed,0.4264492909001394
96,7,Directed,0.4096152400425801
96,492,Directed,0.529275004491827
97,39,Directed,0.36194531060703095
97,7,Directed,0.48617486627507933
97,312,Directed,0.22686792204589742
97,364,Directed,0.3082846064087799
97,474,Directed,0.24977080378988015
98,7,Directed,0.3010491934146025
98,11,Directed,0.40603045278032307
98,101,Directed,0.5352801796527408
98,162,Directed,0.4111520307210751
98,170,Directed,0.25057594850309395
98,251,Directed,0.2776237648189708
98,483,Directed,0.3666660695003936
99,22,Directed,0.21542959028897235
99,23,Directed,0.34010349027601144
100,7,Directed,0.24119895340759157
100,8,Directed,0.35581358259112955
100,327,Directed,0.4685866686900212
100,406,Directed,0.5319973299862659
100,585,Directed,0.3843651184090644
100,668,Directed,0.49191461034972683
100,698,Directed,0.24206459531606456
101,98,Directed,0.4678894537407446
101,17,Directed,0.6188172871192815
101,264,Directed,0.27754405172597674
101,271,Directed,0.4499958230055283
101,305,Directed,0.5440529373726855
101,325,Directed,0.6623433696579206
101,456,Directed,0.5110251170048447
101,776,Directed,0.5506665235397584
101,824,Directed,0.43362249100302863
101,877,Directed,0.553271463033897
101,921,Directed,0.2914399173955706
101,957,Directed,0.40702599994648153
101,975,Directed,0.547140480045744
101,981,Directed,0.34723391968678324
102,89,Directed,0.3947810776114752
102,18,Directed,0.3133735918593585
102,124,Directed,0.5733428033850709
103,7,Directed,0.5179525852922943
103,78,Directed,0.2394775236874426
103,126,Directed,0.2837838348688094
103,201,Directed,0.3237521196115025
103,247,Directed,0.3815183442604093
103,747,Directed,0.3529070446353511
104,56,Directed,0.5069838283546277
104,47,Directed,0.3081943234293446
104,214,Directed,0.32481135204315836
104,234,Directed,0.41265499127961186
104,260,Directed,0.4187934241726956
104,296,Directed,0.2661142282112761
104,349,Directed,0.3139428070284124
104,415,Directed,0.451314875087727
104,591,Directed,0.2373475135406137
104,613,Directed,0.37641106525036666
104,774,Directed,0.531647533887132
104,804,Directed,0.2713259005375555
105,8,Directed,0.17658261975461464
105,70,Directed,0.2410375365528578
105,164,Directed,0.3758331890779792
105,305,Directed,0.46350649822570866
105,710,Directed,0.5448297336086764
106,8,Directed,0.2506558381387622
106,32,Directed,0.5062889460011282
107,8,Directed,0.2587833361540763
107,20,Directed,0.3815302614467374
107,143,Directed,0.5285004843653232
108,8,Directed,0.2801088463469203
108,36,Directed,0.3613593272842351
108,156,Directed,0.44753862504890884
108,241,Directed,0.4739985187240896
108,288,Directed,0.35437432865419627
108,869,Directed,0.41721940429069043
109,18,Directed,0.35968281674182556
109,17,Directed,0.24901853158346793
109,538,Directed,0.3292803285164165
110,37,Directed,0.3513694934621261
110,11,Directed,0.2514070737976323
110,188,Directed,0.2617485275391702
110,651,Directed,0.5215796375410614
110,703,Directed,0.35856209109250886
110,728,Directed,0.2136187697028076
110,745,Directed,0.42146090510792006
110,915,Directed,0.4873145445913356
111,71,Directed,0.44110266072329807
111,11,Directed,0.3783212399358646
112,10,Directed,0.33951054764537913
112,33,Directed,0.3684353590577527
112,347,Directed,0.5272705303130489
112,438,Directed,0.4841679078113196
112,526,Directed,0.1992102405579008
112,691,Directed,0.4004182837054021
113,10,Directed,0.19585590906163497
113,8,Directed,0.36463823800418654
114,21,Directed,0.3806944654526145
114,8,Directed,0.3887253711371056
114,181,Directed,0.35725667473031975
114,375,Directed,0.3773118547035105
114,767,Directed,0.3979538338572416
114,935,Directed,0.2994070127570955
114,950,Directed,0.4862805314852323
115,56,Directed,0.2827722913733666
115,16,Directed,0.44338402099924334
115,125,Directed,0.32521055864744536
115,128,Directed,0.6400678579869592
115,145,Directed,0.3355099684617755
115,177,Directed,0.3686200541877124
115,431,Directed,0.32911972172207127
115,535,Directed,0.41154296933744683
115,584,Directed,0.5768885560762074
115,742,Directed,0.38518111742707817
115,980,Directed,0.30978378847232013
116,8,Directed,0.25492021719086266
116,9,Directed,0.48844704649898707
116,314,Directed,0.292529941686128
116,481,Directed,0.4222311546871095
117,44,Directed,0.48612492059504675
117,8,Directed,0.4649085205068905
117,143,Directed,0.4395330349561527
117,281,Directed,0.31997900784612143
117,362,Directed,0.2752920443011745
117,420,Directed,0.2732249955770289
117,578,Directed,0.5922392459853708
117,899,Directed,0.44590591358902054
117,984,Directed,0.27757416183001854
118,8,Directed,0.28082877765879577
118,82,Directed,0.5351687741154382
118,444,Directed,0.42304589253831937
118,761,Directed,0.43435259000776627
119,93,Directed,0.47972045485359105
119,30,Directed,0.4197504478954149
119,130,Directed,0.38543675416406986
119,172,Directed,0.21998603483485374
119,201,Directed,0.3373814473905349
119,274,Directed,0.40756888991637996
119,287,Directed,0.4138367848290266
119,422,Directed,0.2542621840528264
119,532,Directed,0.4587030148732233
119,598,Directed,0.4658721034451258
119,634,Directed,0.4813669318986398
119,640,Directed,0.4609628000830296
119,818,Directed,0.3546850748873636
119,940,Directed,0.5355696031162389
120,8,Directed,0.29092042060057643
120,11,Directed,0.24195060265585955
120,981,Directed,0.5337550111820112
121,37,Directed,0.28006562299854687
121,8,Directed,0.5602219360573006
121,133,Directed,0.46605880531565264
121,194,Directed,0.3572035897771373
121,215,Directed,0.38499445565734436
121,549,Directed,0.31544540242950064
121,850,Directed,0.28753104782682
122,25,Directed,0.41877373156751313
122,14,Directed,0.35120716966102367
122,163,Directed,0.22206955903074613
122,173,Directed,0.34314478427607437
122,277,Directed,0.5180819058625694
122,324,Directed,0.5215772581589437
122,460,Directed,0.38141836530378215
122,603,Directed,0.46163632958446804
122,943,Directed,0.22924026023556773
123,14,Directed,0.5822866678175596
123,10,Directed,0.4506067575336256
123,160,Directed,0.2739768392856204
123,225,Directed,0.4642811319862746
123,240,Directed,0.4706402524178432
123,309,Directed,0.3402270712892557
123,322,Directed,0.4776057680040059
123,422,Directed,0.39649274100717924
123,560,Directed,0.4371930195494854
123,593,Directed,0.6352272929742779
123,617,Directed,0.35810189945174253
123,632,Directed,0.5628722628685561
123,684,Directed,0.3273166986410634
123,727,Directed,0.6676195553545577
123,745,Directed,0.4127070775105652
124,52,Directed,0.4321923565858091
124,102,Directed,0.631878278267676
124,264,Directed,0.4579669075064016
124,332,Directed,0.5146080921293066
124,458,Directed,0.3347666233814794
124,514,Directed,0.5473291043954519
124,516,Directed,0.24457306245784263
124,527,Directed,0.37081858718595595
124,603,Directed,0.30425033173099947
124,673,Directed,0.651963285051874
124,983,Directed,0.49880402192100315
124,987,Directed,0.6591354593435115
125,115,Directed,0.29748609996268227
125,57,Directed,0.41729693928835043
125,258,Directed,0.4452240157633358
125,363,Directed,0.24589826875778775
125,442,Directed,0.5371354979607761
125,759,Directed,0.36459556796978604
125,856,Directed,0.4185113495799668
126,103,Directed,0.23466534590017415
126,9,Directed,0.3786706471508068
126,199,Directed,0.4472432890510455
126,372,Directed,0.5311465134445761
126,453,Directed,0.17256987103705593
126,583,Directed,0.5253183032963116
127,23,Directed,0.18652846481136393
127,9,Directed,0.4264199061726313
128,16,Directed,0.37017823501176295
128,115,Directed,0.4784983012881142
128,299,Directed,0.5093018246762526
128,891,Directed,0.5350133574461617
129,9,Directed,0.3307182517094362
129,32,Directed,0.45644376952003296
130,119,Directed,0.2531883593405545
130,9,Directed,0.34608661812988
130,619,Directed,0.19394155937596916
131,50,Directed,0.37957596465989796
131,17,Directed,0.3339030414696803
131,158,Directed,0.38848362235257183
131,159,Directed,0.48515277005365165
131,198,Directed,0.2652275854602454
131,414,Directed,0.4922175661717687
131,470,Directed,0.2495175269321313
131,659,Directed,0.5489567558933587
131,670,Directed,0.3326332508083326
131,677,Directed,0.4630493714315644
131,715,Directed,0.5147207676941014
131,721,Directed,0.5011829425163621
131,811,Directed,0.30575138731558504
132,24,Directed,0.46798063951312613
132,47,Directed,0.2591795294895553
132,413,Directed,0.21042384765157623
132,586,Directed,0.3923337999810672
132,627,Directed,0.377824348697398
133,10,Directed,0.41679596255810525
133,121,Directed,0.29671391511537054
133,238,Directed,0.3877180404865693
133,251,Directed,0.36131870623796364
133,527,Directed,0.3115816000430617
133,997,Directed,0.4760841189532047
134,10,Directed,0.4962154894504154
134,11,Directed,0.5147459213933987
134,166,Directed,0.28006051341628135
134,176,Directed,0.3696474541295447
134,182,Directed,0.42396533690895066
134,366,Directed,0.5235900874039079
134,373,Directed,0.35655115612542
134,564,Directed,0.2978601629787956
134,623,Directed,0.35878463873957667
134,780,Directed,0.46850717671440834
134,951,Directed,0.49629547959493286
135,13,Directed,0.44142620513546726
135,10,Directed,0.44368212519581274
135,176,Directed,0.45321151254288
135,177,Directed,0.5344863277096672
135,184,Directed,0.3302133681299404
135,273,Directed,0.42538860997249917
135,321,Directed,0.35170911520222314
135,323,Directed,0.37314319239006055
135,520,Directed,0.40353657359326534
135,723,Directed,0.47251946428563574
136,10,Directed,0.4839000407933651
136,70,Directed,0.32095948978451566
136,178,Directed,0.34669219751796676
136,364,Directed,0.3401285921502205
136,420,Directed,0.35160165778432806
136,477,Directed,0.5593597423107068
136,539,Directed,0.3593337739183795
136,707,Directed,0.29905633276246285
136,740,Directed,0.34218916960515156
136,801,Directed,0.5187869437520726
136,884,Directed,0.47638075113636524
136,942,Directed,0.4702603859815103
136,956,Directed,0.334296533142021
137,70,Directed,0.3370294307688087
137,11,Directed,0.36671562280216097
137,259,Directed,0.4394812843825695
137,498,Directed,0.20668965490198543
137,617,Directed,0.21518812075274896
138,39,Directed,0.46102947123038346
138,11,Directed,0.5396428133573447
138,231,Directed,0.47207725416802027
138,772,Directed,0.29014281882776993
139,44,Directed,0.23369404983823122
139,50,Directed,0.3628682535021415
139,236,Directed,0.33048646058438014
139,373,Directed,0.5029811058283797
139,482,Directed,0.6203653465835859
139,969,Directed,0.5406921879464349
140,72,Directed,0.36386654190456375
140,24,Directed,0.35388994965386344
140,353,Directed,0.5098786057962984
140,882,Directed,0.4708947331683272
141,12,Directed,0.2554297496501462
141,13,Directed,0.4449048853426492
142,17,Directed,0.2867230821530287
142,94,Directed,0.21137453636255998
142,572,Directed,0.39501716609355814
142,992,Directed,0.35713478818825933
143,117,Directed,0.3820742109604013
143,107,Directed,0.4077768068456246
143,293,Directed,0.508988997619795
144,21,Directed,0.4630581652221341
144,14,Directed,0.25584833629926385
144,341,Directed,0.3158660737461187
144,469,Directed,0.4086489451022137
144,670,Directed,0.4076708954482817
144,699,Directed,0.30219640490651817
145,12,Directed,0.5314374315061582
145,115,Directed,0.21494798440065246
145,147,Directed,0.3810475650813962
145,150,Directed,0.26998856139565736
145,187,Directed,0.4217594725551471
145,265,Directed,0.41069506525218435
145,275,Directed,0.4679328464348037
145,646,Directed,0.5703892292444548
145,807,Directed,0.28961527954261423
146,30,Directed,0.20703379509307407
146,12,Directed,0.46597126234086544
146,172,Directed,0.5035965773156821
146,511,Directed,0.5122428253062156
146,986,Directed,0.38541894417270706
147,12,Directed,0.4601382154106174
147,145,Directed,0.375465858667224
147,645,Directed,0.29088583190706996
147,726,Directed,0.4726573520787971
147,806,Directed,0.4871805963965342
147,842,Directed,0.3340876029930552
148,12,Directed,0.3453316112595533
148,89,Directed,0.5368456667893962
149,12,Directed,0.27574418748173535
149,13,Directed,0.4847872137923903
149,169,Directed,0.4970712155589092
149,185,Directed,0.40281331437906814
149,268,Directed,0.3483072374406321
149,737,Directed,0.4134442058561566
149,763,Directed,0.3328883563731489
149,885,Directed,0.49583782676547583
150,145,Directed,0.2122434356980642
150,12,Directed,0.28558951817157424
150,604,Directed,0.33906651519672737
151,87,Directed,0.2935404874795678
151,12,Directed,0.35608545730161245
151,847,Directed,0.40306391386851503
152,91,Directed,0.2346512310624935
152,25,Directed,0.45883569772880206
152,338,Directed,0.2289915101627217
152,414,Directed,0.49057046810471827
153,12,Directed,0.47623585562586124
153,88,Directed,0.5666206053638552
153,401,Directed,0.5031549803239559
153,612,Directed,0.3023889122846859
154,12,Directed,0.3184875128940182
154,13,Directed,0.24895077266998794
155,40,Directed,0.2811020014984438
155,72,Directed,0.34375147926917893
155,180,Directed,0.38339690909656876
155,935,Directed,0.24867431726899572
155,970,Directed,0.49119981473427254
156,108,Directed,0.5265907775383313
156,95,Directed,0.31972938226370207
156,161,Directed,0.32906724651457475
156,378,Directed,0.4582031535151261
156,704,Directed,0.5814386698217724
157,12,Directed,0.2426640837105479
157,19,Directed,0.3426726310818462
157,270,Directed,0.39898080644775813
157,404,Directed,0.45230570845070084
158,76,Directed,0.5181848422796026
158,131,Directed,0.4494646749135053
158,170,Directed,0.4509326285115829
158,518,Directed,0.41495117364079653
159,26,Directed,0.31794249140907416
159,131,Directed,0.29066747512566615
159,175,Directed,0.35805764784020516
159,252,Directed,0.26130045099864996
159,255,Directed,0.32503006935576606
159,376,Directed,0.39640832062587095
159,476,Directed,0.3777037936506902
159,523,Directed,0.27236805447267465
159,568,Directed,0.4269225043062891
159,587,Directed,0.5409284953895394
159,768,Directed,0.5901148124828657
160,123,Directed,0.3292838872448613
160,81,Directed,0.492308416769387
160,209,Directed,0.3568363155647846
160,254,Directed,0.4590235954272558
160,418,Directed,0.42745374381892826
160,903,Directed,0.30360427260105305
160,930,Directed,0.1876014897665046
161,28,Directed,0.42693995000690793
161,156,Directed,0.39022066253295884
161,196,Directed,0.3404135942449169
161,222,Directed,0.31698447712926436
161,227,Directed,0.44521388486260405
161,333,Directed,0.2968626419715744
161,641,Directed,0.44638310111773816
161,657,Directed,0.33092064710344055
161,730,Directed,0.3023086207119472
161,909,Directed,0.37916757746614516
162,22,Directed,0.186600867736181
162,98,Directed,0.31685706599835306
162,410,Directed,0.24357441307424002
163,32,Directed,0.41004414245407034
163,122,Directed,0.1729165875536468
163,314,Directed,0.2889356822727512
164,13,Directed,0.33860609154252064
164,105,Directed,0.526492510199017
164,186,Directed,0.2962062086844093
164,923,Directed,0.47051828654811056
165,12,Directed,0.36554088688750086
165,53,Directed,0.2543496946599519
165,175,Directed,0.39270856049346514
165,244,Directed,0.3400774611941728
165,280,Directed,0.6029848023635358
165,398,Directed,0.1603109750960806
165,589,Directed,0.44988827132960246
